song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
56,323400,0.281,0.5630000000,0.8060000000,0.0000149000,2,0.3630000000,-6.8260000000,1,0.0496000000,95.1880000000,4,0.4200000000
70,265866,0.0132,0.6130000000,0.7200000000,0.0000000000,0,0.1040000000,-7.9570000000,1,0.0425000000,117.3410000000,4,0.5610000000
67,238800,0.0159,0.7990000000,0.6300000000,0.0000000000,0,0.4530000000,-9.2790000000,1,0.0748000000,103.6470000000,4,0.7720000000
66,271466,0.027,0.9800000000,0.5350000000,0.0000016800,2,0.1040000000,-16.0350000000,1,0.0580000000,115.7440000000,4,0.6750000000
69,257466,0.0726,0.7030000000,0.9970000000,0.0235000000,9,0.1230000000,-7.6660000000,0,0.0399000000,132.8720000000,4,0.3910000000
83,264306,0.0576,0.5590000000,0.3450000000,0.0001050000,4,0.1410000000,-13.4960000000,1,0.0459000000,84.5810000000,4,0.4580000000
55,244813,0.0328,0.8520000000,0.5370000000,0.0002480000,7,0.2290000000,-7.4240000000,1,0.1140000000,100.3690000000,4,0.4830000000
73,216733,0.00132,0.7360000000,0.8110000000,0.0001420000,9,0.1070000000,-4.1700000000,0,0.0810000000,103.5020000000,4,0.6090000000
66,231786,0.0153,0.6940000000,0.8810000000,0.0196000000,1,0.0851000000,-4.0530000000,0,0.0701000000,121.5540000000,4,0.9240000000
63,170466,4.91e-05,0.6830000000,0.7390000000,0.0122000000,11,0.2930000000,-12.8310000000,0,0.0495000000,122.1130000000,4,0.8360000000
68,301200,0.0788,0.8730000000,0.5910000000,0.0071000000,7,0.1040000000,-8.9420000000,1,0.1020000000,123.0910000000,4,0.4960000000
33,273533,0.0204,0.4810000000,0.8650000000,0.0000012400,7,0.1700000000,-5.4980000000,1,0.0283000000,92.0860000000,4,0.2410000000
73,217573,0.00437,0.6670000000,0.8180000000,0.7610000000,8,0.2880000000,-9.1490000000,0,0.0594000000,136.9570000000,4,0.7610000000
35,193893,0.0443,0.6440000000,0.5990000000,0.0000000000,9,0.2860000000,-7.9360000000,1,0.0290000000,111.8290000000,4,0.9410000000
77,121160,0.00178,0.6740000000,0.7890000000,0.0071000000,8,0.0754000000,-6.9030000000,1,0.0676000000,129.8040000000,4,0.9180000000
77,239026,0.0082,0.6520000000,0.9170000000,0.0000000000,6,0.0509000000,-6.7200000000,1,0.0548000000,132.9750000000,4,0.4590000000
56,330080,0.0105,0.7620000000,0.6460000000,0.0000021400,10,0.0406000000,-8.6900000000,0,0.0920000000,95.9920000000,4,0.8190000000
77,274706,0.0783,0.4390000000,0.4340000000,0.0000487000,7,0.1400000000,-14.9180000000,1,0.0265000000,94.8450000000,4,0.2040000000
60,225933,0.25,0.2950000000,0.5930000000,0.0000000000,11,0.2360000000,-7.5720000000,1,0.0555000000,85.4820000000,4,0.3700000000
71,221332,0.018,0.5860000000,0.8720000000,0.0000000000,7,0.6220000000,-5.0660000000,1,0.0483000000,159.9250000000,4,0.7290000000
77,218920,0.00016,0.5000000000,0.8240000000,0.0016100000,4,0.0916000000,-5.8460000000,0,0.0388000000,120.1250000000,4,0.5390000000
78,298760,0.165,0.3830000000,0.6620000000,0.0000000000,2,0.2480000000,-5.1620000000,1,0.0333000000,121.1540000000,4,0.1380000000
23,227453,0.0191,0.8670000000,0.5310000000,0.0401000000,6,0.0429000000,-8.7530000000,0,0.0440000000,99.1360000000,4,0.7220000000
18,225973,0.0352,0.6240000000,0.8790000000,0.5750000000,1,0.1270000000,-6.6630000000,1,0.0488000000,109.7300000000,4,0.5260000000
34,233000,0.642,0.6750000000,0.8880000000,0.0000000000,10,0.3600000000,-3.0180000000,1,0.0439000000,124.9610000000,4,0.7400000000
70,257186,0.113,0.6240000000,0.8260000000,0.0000000000,2,0.0938000000,-5.5340000000,1,0.0287000000,110.3720000000,4,0.5260000000
17,159226,0.00271,0.5560000000,0.9200000000,0.0002100000,8,0.1170000000,-4.6060000000,1,0.0367000000,121.1380000000,4,0.7710000000
65,256026,0.139,0.8450000000,0.5760000000,0.0000000000,11,0.0764000000,-5.1500000000,0,0.1530000000,127.6410000000,4,0.4610000000
66,316813,0.00379,0.7370000000,0.8800000000,0.0035100000,6,0.4170000000,-6.4490000000,1,0.0433000000,115.9980000000,4,0.3290000000
70,264280,0.0002319999999999,0.6900000000,0.8050000000,0.7390000000,5,0.0950000000,-11.5220000000,0,0.0336000000,127.8080000000,4,0.7990000000
78,262453,0.037,0.7660000000,0.2710000000,0.0000000000,0,0.1750000000,-5.6970000000,1,0.0412000000,116.0200000000,4,0.0371000000
81,194613,0.108,0.5300000000,0.4330000000,0.0000000000,6,0.1350000000,-10.5980000000,1,0.1850000000,160.1400000000,4,0.2740000000
79,211204,0.6940000000000001,0.6200000000,0.2820000000,0.0000000000,5,0.1190000000,-10.5330000000,0,0.0464000000,124.6090000000,3,0.1930000000
89,223346,0.0689,0.5560000000,0.5380000000,0.0000000000,8,0.1960000000,-5.4080000000,0,0.0382000000,143.9500000000,4,0.2910000000
79,260253,0.111,0.5860000000,0.5250000000,0.0000000000,1,0.1340000000,-7.1630000000,0,0.0615000000,133.6290000000,4,0.5080000000
73,210240,0.491,0.7720000000,0.2560000000,0.0061200000,7,0.1440000000,-8.5450000000,0,0.0481000000,118.9020000000,3,0.3570000000
72,265120,0.841,0.3970000000,0.1720000000,0.0000678000,6,0.1080000000,-15.6980000000,0,0.0445000000,101.2750000000,4,0.1230000000
75,195373,0.0275,0.6840000000,0.6030000000,0.0003110000,11,0.1910000000,-8.1270000000,0,0.0989000000,81.0000000000,4,0.5040000000
71,322160,0.626,0.7380000000,0.4910000000,0.0000000000,1,0.1260000000,-9.7260000000,0,0.4130000000,94.3780000000,4,0.4480000000
76,219683,0.716,0.5050000000,0.3970000000,0.0000000000,5,0.0853000000,-9.3490000000,1,0.3240000000,95.0630000000,1,0.5580000000
81,206533,0.1889999999999999,0.7390000000,0.4480000000,0.0000000000,10,0.1180000000,-10.2800000000,0,0.1380000000,81.0440000000,4,0.5530000000
71,262520,0.389,0.7460000000,0.5380000000,0.0000000000,10,0.1390000000,-6.4790000000,1,0.3200000000,101.0180000000,4,0.5160000000
76,323746,0.00959,0.6580000000,0.5910000000,0.0000052700,9,0.3250000000,-5.1970000000,1,0.0309000000,114.0780000000,4,0.3260000000
82,209831,0.8079999999999999,0.5240000000,0.3640000000,0.0000000000,7,0.1000000000,-10.2090000000,1,0.0367000000,75.2400000000,4,0.4360000000
66,347586,0.65,0.3970000000,0.2600000000,0.0014200000,9,0.0842000000,-17.3020000000,0,0.1240000000,78.1750000000,4,0.2950000000
83,213400,0.264,0.8000000000,0.5850000000,0.0000000000,10,0.1530000000,-7.3430000000,1,0.0924000000,126.0580000000,4,0.7790000000
46,235477,0.0538,0.8070000000,0.3460000000,0.0000025500,2,0.0870000000,-10.2750000000,1,0.0613000000,84.9800000000,4,0.0608000000
77,252013,0.0972,0.6990000000,0.6010000000,0.0000117000,0,0.5620000000,-6.4800000000,1,0.0304000000,98.0400000000,4,0.4340000000
70,277297,0.426,0.6590000000,0.2950000000,0.0000695000,11,0.0795000000,-8.5280000000,0,0.0322000000,74.0370000000,4,0.3600000000
79,199120,0.935,0.4410000000,0.2190000000,0.0000000000,8,0.1150000000,-14.5860000000,1,0.0419000000,94.0210000000,4,0.2440000000
80,198293,0.222,0.7650000000,0.3560000000,0.0000000000,11,0.0963000000,-5.5560000000,0,0.1960000000,97.0010000000,4,0.1900000000
7,240065,0.51,0.7610000000,0.2470000000,0.0002750000,6,0.0968000000,-6.5970000000,1,0.1450000000,97.0130000000,4,0.2620000000
33,219692,0.111,0.7660000000,0.2830000000,0.0172000000,8,0.1150000000,-10.3300000000,0,0.0846000000,97.0400000000,4,0.1440000000
72,261703,0.0099,0.7880000000,0.6010000000,0.0000230000,5,0.1050000000,-6.6730000000,1,0.0413000000,139.9260000000,4,0.2420000000
77,161985,0.775,0.7660000000,0.5480000000,0.0000055700,10,0.1000000000,-4.2900000000,1,0.2350000000,82.9440000000,4,0.4240000000
81,275080,0.111,0.7950000000,0.5940000000,0.0000000000,0,0.1620000000,-6.2000000000,1,0.0747000000,135.0020000000,4,0.4090000000
73,320400,0.614,0.5080000000,0.2340000000,0.0001630000,7,0.1110000000,-8.7240000000,1,0.1090000000,195.0920000000,4,0.3920000000
28,238320,0.203,0.4100000000,0.7260000000,0.0000000000,5,0.1070000000,-3.8450000000,1,0.1500000000,77.2260000000,5,0.5520000000
76,230026,0.3,0.4840000000,0.7160000000,0.0021400000,5,0.1120000000,-7.1930000000,0,0.1670000000,184.1310000000,4,0.3650000000
80,256733,0.235,0.6560000000,0.5780000000,0.0000000000,7,0.1180000000,-8.9700000000,0,0.0922000000,94.5140000000,4,0.5560000000
67,183454,0.321,0.5680000000,0.3680000000,0.0006180000,11,0.1210000000,-12.4860000000,0,0.4470000000,79.6970000000,4,0.0544000000
64,209185,0.885,0.7690000000,0.5110000000,0.0001860000,6,0.1060000000,-6.6730000000,1,0.0609000000,123.9540000000,4,0.5070000000
69,212992,0.711,0.6890000000,0.3940000000,0.0009050000,2,0.0859000000,-10.1020000000,0,0.0650000000,117.4890000000,3,0.3820000000
23,302346,0.0542,0.7630000000,0.5160000000,0.0006890000,3,0.1620000000,-9.2670000000,1,0.1150000000,93.5000000000,4,0.3630000000
73,170680,0.959,0.4720000000,0.2650000000,0.0004990000,6,0.1000000000,-10.0590000000,0,0.0356000000,111.5580000000,4,0.2040000000
63,269268,0.1119999999999999,0.4920000000,0.4890000000,0.0017200000,0,0.0911000000,-7.8530000000,1,0.0420000000,163.9960000000,4,0.0348000000
60,225780,0.3389999999999999,0.4220000000,0.3490000000,0.0002400000,4,0.1080000000,-12.4240000000,0,0.3150000000,57.0000000000,4,0.1340000000
77,200627,0.0423,0.8280000000,0.5810000000,0.0009030000,0,0.1090000000,-2.6590000000,1,0.0429000000,133.9990000000,4,0.1450000000
74,249320,0.344,0.5380000000,0.4490000000,0.0000000000,1,0.1570000000,-8.0780000000,1,0.0463000000,132.6390000000,4,0.2700000000
72,312426,0.317,0.6520000000,0.5490000000,0.0000000000,6,0.1040000000,-7.5550000000,0,0.0390000000,120.0730000000,4,0.1860000000
79,262231,0.395,0.5750000000,0.7140000000,0.0000000000,6,0.1150000000,-5.2470000000,1,0.0596000000,144.9820000000,4,0.3200000000
72,206013,0.284,0.6240000000,0.4240000000,0.0000000000,1,0.1730000000,-8.2370000000,1,0.2400000000,76.6690000000,4,0.5840000000
69,333946,0.618,0.6350000000,0.3190000000,0.0000016900,0,0.1170000000,-8.7270000000,1,0.1180000000,118.8440000000,4,0.3270000000
74,251859,0.157,0.7090000000,0.3620000000,0.0000000000,11,0.1090000000,-9.8140000000,1,0.0550000000,122.0430000000,4,0.1130000000
71,206080,0.563,0.4680000000,0.4380000000,0.0000000000,10,0.1810000000,-8.2270000000,1,0.0697000000,108.3670000000,3,0.3440000000
6,252893,0.099,0.5240000000,0.4680000000,0.0013100000,10,0.1120000000,-9.7300000000,1,0.2230000000,121.8740000000,4,0.1490000000
74,222466,0.0705,0.5860000000,0.5250000000,0.0000000000,0,0.0729000000,-8.9680000000,1,0.4980000000,126.5100000000,4,0.4910000000
72,314357,0.373,0.7220000000,0.2820000000,0.0055700000,5,0.1470000000,-7.4840000000,1,0.1060000000,91.3670000000,4,0.2170000000
48,224720,0.0555,0.5660000000,0.4650000000,0.0000000000,2,0.5670000000,-11.7140000000,1,0.2350000000,143.0150000000,4,0.1770000000
65,178773,0.0874,0.5370000000,0.5280000000,0.0000000000,11,0.0855000000,-7.6660000000,0,0.2080000000,96.9310000000,4,0.1240000000
73,236160,0.107,0.4540000000,0.7910000000,0.0000021000,2,0.1080000000,-6.0130000000,1,0.3350000000,127.6380000000,4,0.7910000000
74,314075,0.695,0.5430000000,0.3940000000,0.0002390000,8,0.1080000000,-9.6370000000,1,0.0864000000,137.8110000000,4,0.1180000000
75,238306,0.193,0.5980000000,0.2520000000,0.1380000000,2,0.0992000000,-15.0860000000,1,0.0647000000,120.0600000000,4,0.0352000000
31,260640,0.106,0.5850000000,0.4210000000,0.0000095400,7,0.1400000000,-9.5930000000,1,0.0707000000,132.9860000000,3,0.2400000000
74,211127,0.31,0.7160000000,0.8120000000,0.0000000000,7,0.5510000000,-5.2330000000,1,0.3440000000,133.0470000000,4,0.3850000000
69,240653,0.0319,0.5890000000,0.6730000000,0.0000056800,7,0.1080000000,-7.0820000000,1,0.1670000000,193.7830000000,4,0.2090000000
62,240000,0.052,0.8500000000,0.2730000000,0.0000022200,7,0.1040000000,-11.5670000000,0,0.2780000000,116.8940000000,4,0.5720000000
67,201463,0.321,0.4410000000,0.5700000000,0.0000000000,2,0.0862000000,-6.1860000000,1,0.0553000000,122.3290000000,4,0.2290000000
75,229746,0.119,0.6890000000,0.5210000000,0.0000841000,0,0.1080000000,-5.8450000000,1,0.1320000000,95.0550000000,4,0.1780000000
69,308005,0.316,0.3950000000,0.3300000000,0.0000189000,4,0.2680000000,-10.9240000000,0,0.0408000000,98.8130000000,3,0.1020000000
76,264097,0.268,0.6500000000,0.4780000000,0.0000000000,7,0.1770000000,-7.5120000000,0,0.0500000000,99.9790000000,4,0.1470000000
70,246240,0.0607,0.5470000000,0.2940000000,0.7860000000,7,0.0933000000,-10.2020000000,1,0.0482000000,105.0270000000,4,0.1100000000
69,240680,0.103,0.6710000000,0.6720000000,0.0000398000,4,0.0740000000,-9.1880000000,0,0.1200000000,117.9600000000,4,0.1860000000
12,224000,0.455,0.7640000000,0.2620000000,0.0249000000,1,0.1040000000,-17.0740000000,0,0.4460000000,80.0470000000,4,0.2900000000
65,219973,0.497,0.6450000000,0.2640000000,0.0640000000,0,0.1130000000,-10.0750000000,1,0.0266000000,76.0250000000,4,0.2210000000
68,419500,0.0314,0.7710000000,0.4660000000,0.0007610000,0,0.3100000000,-8.6510000000,1,0.0308000000,110.0110000000,4,0.2450000000
18,200013,0.0346,0.3490000000,0.8700000000,0.0000000000,11,0.1290000000,-4.7460000000,0,0.1830000000,169.6490000000,4,0.4170000000
71,137760,0.0102,0.5510000000,0.8210000000,0.0438000000,2,0.1530000000,-4.4890000000,1,0.0539000000,174.9230000000,4,0.8420000000
31,165120,0.0004179999999999,0.4630000000,0.8360000000,0.0000073800,2,0.2500000000,-2.7760000000,0,0.0381000000,141.9550000000,4,0.7130000000
73,193506,0.0285,0.6240000000,0.9100000000,0.0001980000,0,0.0789000000,-5.7030000000,1,0.0297000000,104.0420000000,4,0.7670000000
73,205200,0.0254,0.5410000000,0.8540000000,0.0001250000,2,0.6510000000,-6.1960000000,1,0.1550000000,86.0440000000,4,0.4540000000
71,276693,0.0164,0.6990000000,0.8120000000,0.0007630000,0,0.1050000000,-6.0050000000,1,0.0377000000,138.1850000000,4,0.6620000000
73,237026,0.0004089999999999,0.2770000000,0.6630000000,0.0005100000,4,0.1360000000,-8.8210000000,0,0.0377000000,104.5610000000,4,0.5270000000
57,164960,0.0102,0.6460000000,0.9770000000,0.7690000000,9,0.2010000000,1.5850000000,0,0.1670000000,123.0160000000,4,0.6060000000
58,256399,0.00694,0.6970000000,0.9190000000,0.0621000000,7,0.2030000000,-6.1740000000,1,0.0290000000,118.3410000000,4,0.9430000000
29,221000,0.000187,0.5620000000,0.9030000000,0.0939000000,8,0.2980000000,-4.4600000000,0,0.0296000000,132.0090000000,4,0.7910000000
66,193120,0.0588,0.6070000000,0.8350000000,0.0000471000,0,0.1950000000,-5.4270000000,1,0.0415000000,144.0870000000,4,0.7190000000
78,302840,0.0007599999999999,0.4510000000,0.9310000000,0.0049000000,9,0.3610000000,-3.8710000000,1,0.0719000000,122.9610000000,4,0.1720000000
58,200400,0.000156,0.5910000000,0.9390000000,0.0111000000,10,0.0882000000,-4.9110000000,0,0.0533000000,150.2490000000,4,0.8560000000
56,195697,0.000106,0.5480000000,0.9400000000,0.0000644000,1,0.0696000000,-2.2740000000,0,0.0472000000,121.9940000000,4,0.7830000000
81,231920,0.0066599999999999,0.7450000000,0.4660000000,0.3500000000,4,0.2720000000,-7.6200000000,0,0.0864000000,123.8890000000,4,0.3030000000
49,134906,0.2319999999999999,0.5960000000,0.8990000000,0.0000039800,11,0.2120000000,-3.9670000000,1,0.0504000000,146.4480000000,4,0.9390000000
56,178266,0.00561,0.2370000000,0.8420000000,0.0008820000,0,0.2940000000,-4.0500000000,0,0.0930000000,89.7440000000,4,0.6020000000
27,245640,0.441,0.6590000000,0.5910000000,0.0008610000,1,0.0862000000,-6.7130000000,1,0.0313000000,121.1400000000,4,0.7070000000
70,243160,0.289,0.5370000000,0.7120000000,0.0056800000,5,0.0800000000,-5.5970000000,1,0.0286000000,159.8710000000,4,0.7040000000
43,226426,0.00151,0.4210000000,0.7570000000,0.0422000000,0,0.1160000000,-6.0340000000,1,0.0324000000,140.1020000000,4,0.6720000000
67,211706,0.00315,0.5840000000,0.9310000000,0.7720000000,9,0.1330000000,-6.1580000000,1,0.0344000000,131.2750000000,4,0.6940000000
10,215293,0.00882,0.5300000000,0.6010000000,0.0211000000,9,0.0830000000,-4.3640000000,1,0.1120000000,123.0090000000,4,0.5720000000
73,208466,0.013,0.6490000000,0.8880000000,0.0000022300,6,0.0888000000,-4.8070000000,1,0.0293000000,100.9750000000,4,0.5530000000
47,217733,0.000304,0.4800000000,0.9290000000,0.0000000000,0,0.3660000000,-4.0820000000,1,0.0476000000,125.3210000000,4,0.7990000000
63,218786,0.0241,0.5090000000,0.9160000000,0.0004020000,2,0.3600000000,-2.7930000000,1,0.0324000000,92.4320000000,4,0.6720000000
44,262896,0.000109,0.2870000000,0.8150000000,0.2650000000,1,0.1590000000,-6.5940000000,1,0.0436000000,171.6530000000,4,0.3020000000
9,234240,0.00903,0.7640000000,0.7590000000,0.0000000000,1,0.0746000000,-5.4430000000,0,0.0413000000,128.9990000000,4,0.9370000000
61,200346,0.000719,0.3780000000,0.9530000000,0.0000289000,9,0.0936000000,-3.6320000000,1,0.1380000000,167.8080000000,4,0.5120000000
11,310893,0.00787,0.4000000000,0.9340000000,0.5130000000,8,0.3380000000,-5.6960000000,1,0.0344000000,127.0900000000,4,0.7310000000
54,217040,0.00883,0.4190000000,0.9240000000,0.0229000000,9,0.3130000000,-4.4040000000,1,0.1160000000,139.9770000000,4,0.3620000000
43,180666,0.0826,0.5820000000,0.9840000000,0.1530000000,9,0.0713000000,-1.9620000000,0,0.0529000000,153.9430000000,4,0.7710000000
69,238532,0.8420000000000001,0.5920000000,0.2560000000,0.0000023800,4,0.0880000000,-14.0310000000,0,0.0449000000,76.3610000000,4,0.1030000000
7,231800,0.0193,0.6460000000,0.7510000000,0.0000785000,8,0.1130000000,-4.8760000000,1,0.0320000000,87.9790000000,4,0.4470000000
67,174760,0.0892,0.5680000000,0.7190000000,0.0000018400,8,0.2330000000,-5.4060000000,1,0.0354000000,106.0360000000,4,0.5390000000
5,146680,0.00117,0.8860000000,0.7270000000,0.0006080000,11,0.0824000000,-5.3960000000,0,0.0832000000,128.9620000000,4,0.6790000000
44,266346,0.00907,0.6530000000,0.8180000000,0.2300000000,5,0.0703000000,-8.1250000000,1,0.0470000000,174.9840000000,4,0.1980000000
44,270013,0.0356,0.3120000000,0.5430000000,0.2250000000,11,0.1280000000,-9.8750000000,1,0.0308000000,140.1090000000,4,0.1780000000
50,251293,5.18e-05,0.3760000000,0.9380000000,0.5740000000,5,0.0705000000,-4.9000000000,1,0.0618000000,120.5140000000,4,0.3850000000
47,256026,0.000278,0.5620000000,0.9590000000,0.5340000000,3,0.1700000000,-5.2880000000,1,0.0543000000,115.4060000000,4,0.7110000000
41,227533,5.33e-05,0.5890000000,0.7050000000,0.0000122000,0,0.1610000000,-5.2360000000,1,0.0292000000,112.4020000000,4,0.3940000000
18,163266,0.0114,0.3260000000,0.9290000000,0.0009790000,11,0.1980000000,-5.7540000000,1,0.1740000000,164.9840000000,4,0.5210000000
44,122706,0.0075099999999999,0.3490000000,0.7230000000,0.0057500000,2,0.3250000000,-5.1890000000,1,0.0342000000,138.8040000000,4,0.7750000000
42,236733,0.00442,0.4340000000,0.8420000000,0.0001420000,4,0.3080000000,-4.4680000000,1,0.0380000000,169.9350000000,4,0.8380000000
17,275306,0.417,0.3910000000,0.4500000000,0.0003350000,11,0.1400000000,-9.2510000000,1,0.0306000000,121.9460000000,4,0.3440000000
49,216640,0.00236,0.6730000000,0.7600000000,0.2100000000,6,0.1140000000,-8.3810000000,1,0.0456000000,106.4800000000,4,0.7950000000
61,277466,0.00175,0.3570000000,0.7870000000,0.0061100000,7,0.1150000000,-4.9790000000,1,0.0419000000,175.8820000000,4,0.1910000000
56,251120,0.0118,0.5930000000,0.6580000000,0.0204000000,8,0.1370000000,-8.3930000000,0,0.0364000000,135.0530000000,4,0.4220000000
62,213173,0.006,0.4640000000,0.7970000000,0.0003040000,0,0.3920000000,-5.2440000000,1,0.0333000000,129.9640000000,4,0.5470000000
44,213159,0.0819,0.6880000000,0.8040000000,0.0081300000,10,0.3250000000,-4.3130000000,0,0.0322000000,119.9910000000,4,0.7420000000
51,222320,0.0602,0.6930000000,0.6460000000,0.0013200000,7,0.6780000000,-6.4840000000,1,0.0313000000,145.1160000000,4,0.8900000000
58,262106,0.000151,0.1760000000,0.9170000000,0.0728000000,6,0.2350000000,-4.8840000000,0,0.0635000000,168.1970000000,4,0.3250000000
11,184333,0.00698,0.5190000000,0.7830000000,0.0005030000,9,0.2380000000,-6.2610000000,1,0.0254000000,96.0190000000,4,0.2590000000
36,170733,0.8059999999999999,0.5300000000,0.8090000000,0.0122000000,9,0.2150000000,-8.2220000000,0,0.0514000000,98.8800000000,4,0.8040000000
65,251426,0.6990000000000001,0.2930000000,0.4620000000,0.0444000000,5,0.0954000000,-11.4120000000,0,0.0453000000,124.0040000000,5,0.0623000000
46,366841,0.0818,0.6750000000,0.9200000000,0.4320000000,9,0.1400000000,-3.8230000000,1,0.0343000000,142.5990000000,4,0.9360000000
5,237173,0.516,0.4720000000,0.6260000000,0.5590000000,5,0.7410000000,-8.4850000000,0,0.0740000000,108.9460000000,4,0.0705000000
48,188706,0.109,0.5250000000,0.8330000000,0.0000105000,9,0.1810000000,-6.2840000000,1,0.0522000000,82.8420000000,4,0.9310000000
44,238381,0.0713,0.5590000000,0.6940000000,0.8930000000,7,0.2640000000,-4.9570000000,1,0.0306000000,153.9770000000,4,0.7880000000
